Nombre,Tamaño,Tiempo,Iteraciones,ValorHHill Climbing,4,8.845329284667969e-05,9
Simulated Annealing,15,0.06753134727478027,2091
Simulated Annealing,15,0.05431866645812988,1712
Simulated Annealing,15,0.05716252326965332,1677
Simulated Annealing,15,0.1217195987701416,3742
Simulated Annealing,15,0.10991930961608887,3436
Simulated Annealing,15,0.33101773262023926,10000
Simulated Annealing,15,0.15388011932373047,4748
Simulated Annealing,15,0.23269224166870117,7089
Simulated Annealing,15,0.21436262130737305,6541
Simulated Annealing,15,0.04562497138977051,1439
Simulated Annealing,15,0.13514947891235352,3967
Simulated Annealing,15,0.08054232597351074,2446
Simulated Annealing,15,0.09338688850402832,2799
Simulated Annealing,15,0.22529029846191406,6797
Simulated Annealing,15,0.14538073539733887,4395
Simulated Annealing,15,0.07119250297546387,2200
Simulated Annealing,15,0.10542440414428711,3198
Simulated Annealing,15,0.0441286563873291,1390
Simulated Annealing,15,0.20599985122680664,6196
Simulated Annealing,15,0.14968276023864746,4585
Simulated Annealing,15,0.3242034912109375,10000
Simulated Annealing,15,0.041788578033447266,1287
Simulated Annealing,15,0.13484668731689453,4142
Simulated Annealing,15,0.10383963584899902,3258
Simulated Annealing,15,0.057234764099121094,1681
Simulated Annealing,15,0.1579909324645996,4616
Simulated Annealing,15,0.059912681579589844,1878
